No.,Time,Source,Destination,Protocol,Length,Info,,Time 1,Time 2,Delay,,Delay 1,Delay 2,Jitter
181,9.428093,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.428093,9.428093,0,,-0.000219,0.000219,0.000438
182,9.428093,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.428093,9.428312,0.000219,,-0.002762,0.002981,0.005743
183,9.428312,192.168.1.40,103.111.138.76,UDP,75,60695  >  443 Len=33,,9.428312,9.431293,0.002981,,0.002981,0,-0.002981
184,9.431293,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.431293,9.431293,0,,0,0,0
185,9.431293,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.431293,9.431293,0,,0,0,0
186,9.431293,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.431293,9.431293,0,,-0.000097,9.70E-05,0.000194
187,9.431293,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.431293,9.43139,9.70E-05,,-0.003941,0.004038,0.007979
188,9.43139,192.168.1.40,103.111.138.76,UDP,75,60695  >  443 Len=33,,9.43139,9.435428,0.004038,,0.004038,0,-0.004038
189,9.435428,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.435428,9.435428,0,,0,0,0
190,9.435428,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.435428,9.435428,0,,0,0,0
191,9.435428,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.435428,9.435428,0,,0,0,0
192,9.435428,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.435428,9.435428,0,,0,0,0
193,9.435428,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.435428,9.435428,0,,0,0,0
194,9.435428,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.435428,9.435428,0,,0,0,0
195,9.435428,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.435428,9.435428,0,,-0.000101,0.000101,0.000202
196,9.435428,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.435428,9.435529,0.000101,,-0.002588,0.002689,0.005277
197,9.435529,192.168.1.40,103.111.138.76,UDP,80,60695  >  443 Len=38,,9.435529,9.438218,0.002689,,0.002689,0,-0.002689
198,9.438218,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.438218,9.438218,0,,0,0,0
199,9.438218,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.438218,9.438218,0,,0,0,0
200,9.438218,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.438218,9.438218,0,,-0.000102,0.000102,0.000204
201,9.438218,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.438218,9.43832,0.000102,,-0.001378,0.00148,0.002858
202,9.43832,192.168.1.40,103.111.138.76,UDP,75,60695  >  443 Len=33,,9.43832,9.4398,0.00148,,0.00148,0,-0.00148
203,9.4398,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.4398,9.4398,0,,0,0,0
204,9.4398,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.4398,9.4398,0,,0,0,0
205,9.4398,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.4398,9.4398,0,,-0.005181,0.005181,0.010362
206,9.4398,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.4398,9.444981,0.005181,,0.005181,0,-0.005181
207,9.444981,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.444981,9.444981,0,,0,0,0
208,9.444981,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.444981,9.444981,0,,0,0,0
209,9.444981,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.444981,9.444981,0,,0,0,0
210,9.444981,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.444981,9.444981,0,,0,0,0
211,9.444981,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.444981,9.444981,0,,0,0,0
212,9.444981,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.444981,9.444981,0,,0,0,0
213,9.444981,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.444981,9.444981,0,,-0.000101,0.000101,0.000202
214,9.444981,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.444981,9.445082,0.000101,,-0.001408,0.001509,0.002917
215,9.445082,192.168.1.40,103.111.138.76,UDP,75,60695  >  443 Len=33,,9.445082,9.446591,0.001509,,0.001509,0,-0.001509
216,9.446591,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.446591,9.446591,0,,0,0,0
217,9.446591,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.446591,9.446591,0,,0,0,0
218,9.446591,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.446591,9.446591,0,,-0.000108,0.000108,0.000216
219,9.446591,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.446591,9.446699,0.000108,,-0.001842,0.00195,0.003792
220,9.446699,192.168.1.40,103.111.138.76,UDP,75,60695  >  443 Len=33,,9.446699,9.448649,0.00195,,0.00195,0,-0.00195
221,9.448649,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.448649,9.448649,0,,0,0,0
222,9.448649,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.448649,9.448649,0,,0,0,0
223,9.448649,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.448649,9.448649,0,,-0.001055,0.001055,0.00211
224,9.448649,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.448649,9.449704,0.001055,,0.001055,0,-0.001055
225,9.449704,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.449704,9.449704,0,,0,0,0
226,9.449704,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.449704,9.449704,0,,0,0,0
227,9.449704,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.449704,9.449704,0,,-0.000194,0.000194,0.000388
228,9.449704,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.449704,9.449898,0.000194,,-0.003092,0.003286,0.006378
229,9.449898,192.168.1.40,103.111.138.76,UDP,75,60695  >  443 Len=33,,9.449898,9.453184,0.003286,,0.003286,0,-0.003286
230,9.453184,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.453184,9.453184,0,,0,0,0
231,9.453184,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.453184,9.453184,0,,0,0,0
232,9.453184,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.453184,9.453184,0,,0,0,0
233,9.453184,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.453184,9.453184,0,,0,0,0
234,9.453184,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.453184,9.453184,0,,0,0,0
235,9.453184,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.453184,9.453184,0,,0,0,0
236,9.453184,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.453184,9.453184,0,,-0.000108,0.000108,0.000216
237,9.453184,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.453184,9.453292,0.000108,,-0.003808,0.003916,0.007724
238,9.453292,192.168.1.40,103.111.138.76,UDP,75,60695  >  443 Len=33,,9.453292,9.457208,0.003916,,0.003876,4.00E-05,-0.003836
239,9.457208,192.168.1.40,103.111.138.76,UDP,75,60695  >  443 Len=33,,9.457208,9.457248,4.00E-05,,0.00004,0,-0.00004
240,9.457248,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.457248,9.457248,0,,0,0,0
241,9.457248,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.457248,9.457248,0,,0,0,0
242,9.457248,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.457248,9.457248,0,,0,0,0
243,9.457248,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.457248,9.457248,0,,0,0,0
244,9.457248,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.457248,9.457248,0,,0,0,0
245,9.457248,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.457248,9.457248,0,,0,0,0
246,9.457248,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.457248,9.457248,0,,-0.001413,0.001413,0.002826
247,9.457248,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.457248,9.458661,0.001413,,0.001413,0,-0.001413
248,9.458661,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.458661,9.458661,0,,0,0,0
249,9.458661,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.458661,9.458661,0,,0,0,0
250,9.458661,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.458661,9.458661,0,,-0.000106,0.000106,0.000212
251,9.458661,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.458661,9.458767,0.000106,,-0.002702,0.002808,0.00551
252,9.458767,192.168.1.40,103.111.138.76,UDP,75,60695  >  443 Len=33,,9.458767,9.461575,0.002808,,0.002808,0,-0.002808
253,9.461575,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.461575,9.461575,0,,0,0,0
254,9.461575,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.461575,9.461575,0,,-0.000097,9.70E-05,0.000194
255,9.461575,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.461575,9.461672,9.70E-05,,-0.00299,0.003087,0.006077
256,9.461672,192.168.1.40,103.111.138.76,UDP,75,60695  >  443 Len=33,,9.461672,9.464759,0.003087,,0.003087,0,-0.003087
257,9.464759,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.464759,9.464759,0,,0,0,0
258,9.464759,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.464759,9.464759,0,,0,0,0
259,9.464759,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.464759,9.464759,0,,0,0,0
260,9.464759,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.464759,9.464759,0,,0,0,0
261,9.464759,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.464759,9.464759,0,,0,0,0
262,9.464759,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.464759,9.464759,0,,0,0,0
263,9.464759,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.464759,9.464759,0,,0,0,0
264,9.464759,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.464759,9.464759,0,,-0.000129,0.000129,0.000258
265,9.464759,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.464759,9.464888,0.000129,,-0.002274,0.002403,0.004677
266,9.464888,192.168.1.40,103.111.138.76,UDP,75,60695  >  443 Len=33,,9.464888,9.467291,0.002403,,0.002403,0,-0.002403
267,9.467291,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.467291,9.467291,0,,0,0,0
268,9.467291,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.467291,9.467291,0,,0,0,0
269,9.467291,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.467291,9.467291,0,,0,0,0
270,9.467291,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.467291,9.467291,0,,0,0,0
271,9.467291,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.467291,9.467291,0,,0,0,0
272,9.467291,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.467291,9.467291,0,,0,0,0
273,9.467291,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.467291,9.467291,0,,-0.00013,0.00013,0.00026
274,9.467291,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.467291,9.467421,0.00013,,-0.002089,0.002219,0.004308
275,9.467421,192.168.1.40,103.111.138.76,UDP,75,60695  >  443 Len=33,,9.467421,9.46964,0.002219,,0.002219,0,-0.002219
276,9.46964,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.46964,9.46964,0,,0,0,0
277,9.46964,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.46964,9.46964,0,,0,0,0
278,9.46964,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.46964,9.46964,0,,0,0,0
279,9.46964,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.46964,9.46964,0,,0,0,0
280,9.46964,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.46964,9.46964,0,,0,0,0
281,9.46964,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.46964,9.46964,0,,0,0,0
282,9.46964,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.46964,9.46964,0,,-0.000133,0.000133,0.000266
283,9.46964,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.46964,9.469773,0.000133,,-0.001565,0.001698,0.003263
284,9.469773,192.168.1.40,103.111.138.76,UDP,75,60695  >  443 Len=33,,9.469773,9.471471,0.001698,,0.001698,0,-0.001698
285,9.471471,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.471471,9.471471,0,,0,0,0
286,9.471471,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.471471,9.471471,0,,0,0,0
287,9.471471,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.471471,9.471471,0,,-0.003044,0.003044,0.006088
288,9.471471,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.471471,9.474515,0.003044,,0.003044,0,-0.003044
289,9.474515,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.474515,9.474515,0,,0,0,0
290,9.474515,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.474515,9.474515,0,,0,0,0
291,9.474515,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.474515,9.474515,0,,-0.000086,8.60E-05,0.000172
292,9.474515,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.474515,9.474601,8.60E-05,,-0.001241,0.001327,0.002568
293,9.474601,192.168.1.40,103.111.138.76,UDP,75,60695  >  443 Len=33,,9.474601,9.475928,0.001327,,0.00077,0.000557,-0.000213
294,9.475928,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.475928,9.476485,0.000557,,-0.00052,0.001077,0.001597
295,9.476485,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.476485,9.477562,0.001077,,0.001013,6.40E-05,-0.000949
296,9.477562,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.477562,9.477626,6.40E-05,,-0.003651,0.003715,0.007366
297,9.477626,192.168.1.40,103.111.138.76,UDP,75,60695  >  443 Len=33,,9.477626,9.481341,0.003715,,0.003715,0,-0.003715
298,9.481341,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.481341,9.481341,0,,0,0,0
299,9.481341,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.481341,9.481341,0,,-0.002322,0.002322,0.004644
300,9.481341,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.481341,9.483663,0.002322,,0.002322,0,-0.002322
301,9.483663,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.483663,9.483663,0,,0,0,0
302,9.483663,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.483663,9.483663,0,,-0.002365,0.002365,0.00473
303,9.483663,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.483663,9.486028,0.002365,,0.002365,0,-0.002365
304,9.486028,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.486028,9.486028,0,,-0.000087,8.70E-05,0.000174
305,9.486028,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.486028,9.486115,8.70E-05,,-0.001573,0.00166,0.003233
306,9.486115,192.168.1.40,103.111.138.76,UDP,75,60695  >  443 Len=33,,9.486115,9.487775,0.00166,,0.00166,0,-0.00166
307,9.487775,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.487775,9.487775,0,,-0.001052,0.001052,0.002104
308,9.487775,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.487775,9.488827,0.001052,,0.000969,8.30E-05,-0.000886
309,9.488827,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.488827,9.48891,8.30E-05,,-0.000828,0.000911,0.001739
310,9.48891,192.168.1.40,103.111.138.76,UDP,75,60695  >  443 Len=33,,9.48891,9.489821,0.000911,,-0.000171,0.001082,0.001253
311,9.489821,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.489821,9.490903,0.001082,,0.000162,0.00092,0.000758
312,9.490903,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.490903,9.491823,0.00092,,-0.000109,0.001029,0.001138
313,9.491823,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.491823,9.492852,0.001029,,0.000958,7.10E-05,-0.000887
314,9.492852,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.492852,9.492923,7.10E-05,,-0.000794,0.000865,0.001659
315,9.492923,192.168.1.40,103.111.138.76,UDP,75,60695  >  443 Len=33,,9.492923,9.493788,0.000865,,0.000793,7.20E-05,-0.000721
316,9.493788,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.493788,9.49386,7.20E-05,,-0.00096,0.001032,0.001992
317,9.49386,192.168.1.40,103.111.138.76,UDP,77,60695  >  443 Len=35,,9.49386,9.494892,0.001032,,0.000968,6.40E-05,-0.000904
318,9.494892,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.494892,9.494956,6.40E-05,,-0.0013,0.001364,0.002664
319,9.494956,192.168.1.40,103.111.138.76,UDP,77,60695  >  443 Len=35,,9.494956,9.49632,0.001364,,0.001297,6.70E-05,-0.00123
320,9.49632,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.49632,9.496387,6.70E-05,,-0.002424,0.002491,0.004915
321,9.496387,192.168.1.40,103.111.138.76,UDP,79,60695  >  443 Len=37,,9.496387,9.498878,0.002491,,0.002491,0,-0.002491
322,9.498878,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.498878,9.498878,0,,0,0,0
323,9.498878,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.498878,9.498878,0,,-0.000076,7.60E-05,0.000152
324,9.498878,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.498878,9.498954,7.60E-05,,0.000033,4.30E-05,0.00001
325,9.498954,192.168.1.40,103.111.138.76,UDP,84,60695  >  443 Len=42,,9.498954,9.498997,4.30E-05,,0.000011,3.20E-05,0.000021
326,9.498997,192.168.1.40,103.111.138.76,UDP,79,60695  >  443 Len=37,,9.498997,9.499029,3.20E-05,,-0.004252,0.004284,0.008536
327,9.499029,192.168.1.40,103.111.138.76,UDP,81,60695  >  443 Len=39,,9.499029,9.503313,0.004284,,0.004284,0,-0.004284
328,9.503313,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.503313,9.503313,0,,0,0,0
329,9.503313,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.503313,9.503313,0,,0,0,0
330,9.503313,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.503313,9.503313,0,,-0.000072,7.20E-05,0.000144
331,9.503313,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.503313,9.503385,7.20E-05,,0.00004,3.20E-05,-0.000008
332,9.503385,192.168.1.40,103.111.138.76,UDP,81,60695  >  443 Len=39,,9.503385,9.503417,3.20E-05,,-0.000003,3.50E-05,0.000038
333,9.503417,192.168.1.40,103.111.138.76,UDP,81,60695  >  443 Len=39,,9.503417,9.503452,3.50E-05,,0.000005,3.00E-05,0.000025
334,9.503452,192.168.1.40,103.111.138.76,UDP,83,60695  >  443 Len=41,,9.503452,9.503482,3.00E-05,,-0.001129,0.001159,0.002288
335,9.503482,192.168.1.40,103.111.138.76,UDP,83,60695  >  443 Len=41,,9.503482,9.504641,0.001159,,0.001058,0.000101,-0.000957
336,9.504641,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.504641,9.504742,0.000101,,-0.001399,0.0015,0.002899
337,9.504742,192.168.1.40,103.111.138.76,UDP,83,60695  >  443 Len=41,,9.504742,9.506242,0.0015,,0.0015,0,-0.0015
338,9.506242,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.506242,9.506242,0,,-0.000109,0.000109,0.000218
339,9.506242,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.506242,9.506351,0.000109,,0.00007,3.90E-05,-0.000031
340,9.506351,192.168.1.40,103.111.138.76,UDP,85,60695  >  443 Len=43,,9.506351,9.50639,3.90E-05,,-0.00131,0.001349,0.002659
341,9.50639,192.168.1.40,103.111.138.76,UDP,85,60695  >  443 Len=43,,9.50639,9.507739,0.001349,,0.001239,0.00011,-0.001129
342,9.507739,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.507739,9.507849,0.00011,,-0.001015,0.001125,0.00214
343,9.507849,192.168.1.40,103.111.138.76,UDP,87,60695  >  443 Len=45,,9.507849,9.508974,0.001125,,0.001125,0,-0.001125
344,9.508974,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.508974,9.508974,0,,-0.000085,8.50E-05,0.00017
345,9.508974,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.508974,9.509059,8.50E-05,,0.00004,4.50E-05,0.000005
346,9.509059,192.168.1.40,103.111.138.76,UDP,87,60695  >  443 Len=45,,9.509059,9.509104,4.50E-05,,-0.001124,0.001169,0.002293
347,9.509104,192.168.1.40,103.111.138.76,UDP,89,60695  >  443 Len=47,,9.509104,9.510273,0.001169,,0.001065,0.000104,-0.000961
348,9.510273,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.510273,9.510377,0.000104,,-0.000877,0.000981,0.001858
349,9.510377,192.168.1.40,103.111.138.76,UDP,89,60695  >  443 Len=47,,9.510377,9.511358,0.000981,,0.000875,0.000106,-0.000769
350,9.511358,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.511358,9.511464,0.000106,,-0.00073,0.000836,0.001566
351,9.511464,192.168.1.40,103.111.138.76,UDP,91,60695  >  443 Len=49,,9.511464,9.5123,0.000836,,0.00073,0.000106,-0.000624
352,9.5123,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.5123,9.512406,0.000106,,-0.000776,0.000882,0.001658
353,9.512406,192.168.1.40,103.111.138.76,UDP,93,60695  >  443 Len=51,,9.512406,9.513288,0.000882,,0.000799,8.30E-05,-0.000716
354,9.513288,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.513288,9.513371,8.30E-05,,-0.000772,0.000855,0.001627
355,9.513371,192.168.1.40,103.111.138.76,UDP,95,60695  >  443 Len=53,,9.513371,9.514226,0.000855,,0.000778,7.70E-05,-0.000701
356,9.514226,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.514226,9.514303,7.70E-05,,-0.001047,0.001124,0.002171
357,9.514303,192.168.1.40,103.111.138.76,UDP,95,60695  >  443 Len=53,,9.514303,9.515427,0.001124,,0.001044,8.00E-05,-0.000964
358,9.515427,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.515427,9.515507,8.00E-05,,-0.000948,0.001028,0.001976
359,9.515507,192.168.1.40,103.111.138.76,UDP,97,60695  >  443 Len=55,,9.515507,9.516535,0.001028,,0.000955,7.30E-05,-0.000882
360,9.516535,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.516535,9.516608,7.30E-05,,-0.000927,0.001,0.001927
361,9.516608,192.168.1.40,103.111.138.76,UDP,97,60695  >  443 Len=55,,9.516608,9.517608,0.001,,0.000926,7.40E-05,-0.000852
362,9.517608,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.517608,9.517682,7.40E-05,,-0.001787,0.001861,0.003648
363,9.517682,192.168.1.40,103.111.138.76,UDP,102,60695  >  443 Len=60,,9.517682,9.519543,0.001861,,0.001861,0,-0.001861
364,9.519543,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.519543,9.519543,0,,-0.000089,8.90E-05,0.000178
365,9.519543,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.519543,9.519632,8.90E-05,,-0.00062,0.000709,0.001329
366,9.519632,192.168.1.40,103.111.138.76,UDP,92,60695  >  443 Len=50,,9.519632,9.520341,0.000709,,-0.000311,0.00102,0.001331
367,9.520341,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.520341,9.521361,0.00102,,-0.000233,0.001253,0.001486
368,9.521361,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.521361,9.522614,0.001253,,0.001183,7.00E-05,-0.001113
369,9.522614,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.522614,9.522684,7.00E-05,,-0.000915,0.000985,0.0019
370,9.522684,192.168.1.40,103.111.138.76,UDP,92,60695  >  443 Len=50,,9.522684,9.523669,0.000985,,0.00037,0.000615,0.000245
371,9.523669,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.523669,9.524284,0.000615,,-0.001628,0.002243,0.003871
372,9.524284,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.524284,9.526527,0.002243,,0.002243,0,-0.002243
373,9.526527,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.526527,9.526527,0,,-0.000052,5.20E-05,0.000104
374,9.526527,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.526527,9.526579,5.20E-05,,-0.001302,0.001354,0.002656
375,9.526579,192.168.1.40,103.111.138.76,UDP,92,60695  >  443 Len=50,,9.526579,9.527933,0.001354,,0.000912,0.000442,-0.00047
376,9.527933,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,9.527933,9.528375,0.000442,,-0.000671,0.001113,0.001784
